"REF_DATE","GEO","DGUID","National Occupational Classification","Job vacancy characteristics","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Personal contacts, referrals, informal networks","Proportion of job vacancies","Percentage","242","units","0","v105068462","7.322.35.2","75.5","B","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Personal contacts, referrals, informal networks","Proportion of job vacancies","Percentage","242","units","0","v105068462","7.322.35.2","75.4","B","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Personal contacts, referrals, informal networks","Proportion of job vacancies","Percentage","242","units","0","v105068462","7.322.35.2","82.2","A","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Personal contacts, referrals, informal networks","Proportion of job vacancies","Percentage","242","units","0","v105068462","7.322.35.2","83.5","A","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Personal contacts, referrals, informal networks","Proportion of job vacancies","Percentage","242","units","0","v105068462","7.322.35.2","67.9","B","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Personal contacts, referrals, informal networks","Proportion of job vacancies","Percentage","242","units","0","v105068462","7.322.35.2","76.1","A","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Personal contacts, referrals, informal networks","Proportion of job vacancies","Percentage","242","units","0","v105068462","7.322.35.2","68.4","B","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Personal contacts, referrals, informal networks","Proportion of job vacancies","Percentage","242","units","0","v105068462","7.322.35.2","76.9","B","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Personal contacts, referrals, informal networks","Proportion of job vacancies","Percentage","242","units","0","v105068462","7.322.35.2","76.2","B","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Personal contacts, referrals, informal networks","Proportion of job vacancies","Percentage","242","units","0","v105068462","7.322.35.2","86.3","A","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Personal contacts, referrals, informal networks","Proportion of job vacancies","Percentage","242","units","0","v105068462","7.322.35.2","90.2","C","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","","F","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","15","E","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","","F","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","","F","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","","F","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","","F","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","","F","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","","F","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","","F","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","","F","","","0"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","","F","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Job vacancies","Number","223","units","0","v105068464","7.322.36.1","","F","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Posting a ""help-wanted"" sign on the storefront of the location","Proportion of job vacancies","Percentage","242","units","0","v105068465","7.322.36.2","","F","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","1545","E","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","1580","D","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","1975","C","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","2390","C","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","4340","D","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","3215","C","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","3795","B","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","2910","C","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","2905","C","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","1920","C","","","0"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","1905","C","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Job vacancies","Number","223","units","0","v105068467","7.322.37.1","1630","E","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","86.7","B","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","92.2","A","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","85.2","A","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","85.5","A","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","89.3","A","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","89.1","A","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","87.9","A","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","78.6","B","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","85.9","A","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","82.3","B","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","73.3","D","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Company website","Proportion of job vacancies","Percentage","242","units","0","v105068468","7.322.37.2","97.8","C","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","1620","E","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","1510","D","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","1990","C","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","2220","C","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","4115","D","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","3035","C","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","3745","B","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","3100","C","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","3050","C","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","1960","C","","","0"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","2255","D","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Job vacancies","Number","223","units","0","v105068470","7.322.38.1","1435","D","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","91.0","A","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","88.1","A","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","85.9","A","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","79.4","A","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","84.7","A","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","84.2","A","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","86.7","A","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","83.8","A","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","90.1","A","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","84.1","A","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","86.8","B","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Online job boards","Proportion of job vacancies","Percentage","242","units","0","v105068471","7.322.38.2","86.2","D","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","","F","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","1150","D","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","1445","C","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","2140","C","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","3000","D","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","2330","C","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","3110","C","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","2675","C","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","2410","C","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","1560","C","","","0"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","2045","D","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Job vacancies","Number","223","units","0","v105068473","7.322.39.1","795","D","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","75.8","C","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","67.2","B","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","62.3","B","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","76.5","A","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","61.7","C","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","64.7","B","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","72.0","A","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","72.4","B","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","71.2","B","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","66.8","B","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","78.6","B","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Social media","Proportion of job vacancies","Percentage","242","units","0","v105068474","7.322.39.2","47.6","D","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","460","D","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","455","C","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","595","D","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","840","D","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","1275","D","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","1240","D","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","1720","C","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","1355","D","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","1075","D","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","805","D","","","0"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","785","C","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Job vacancies","Number","223","units","0","v105068476","7.322.40.1","355","E","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","25.9","E","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","26.5","D","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","25.6","D","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","30.1","D","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","26.2","D","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","34.4","C","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","39.9","B","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","36.6","C","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","31.7","D","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","34.5","D","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","30.2","D","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Job or recruitment fairs at schools, colleges or universities","Proportion of job vacancies","Percentage","242","units","0","v105068477","7.322.40.2","21.3","D","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","80","D","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","145","E","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","115","E","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","","F","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","250","E","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","150","E","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","320","E","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","130","D","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","200","D","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","","F","","","0"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","420","D","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Job vacancies","Number","223","units","0","v105068479","7.322.41.1","","F","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","","F","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","8.5","E","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","4.9","E","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","","F","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","5.1","E","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","4.2","E","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","7.5","E","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","3.5","E","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","5.9","D","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","","F","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","16.2","E","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Government employment centre or website","Proportion of job vacancies","Percentage","242","units","0","v105068480","7.322.41.2","","F","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","675","D","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","580","C","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","1260","D","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","1420","D","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","2225","D","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","1680","C","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","2340","C","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","1830","D","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","1910","D","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","1335","D","","","0"
